Unnamed: 0,Unnamed: 0.1,phage,host,species,relation
,,MK279904,NZ_CP027114.1,Gordoniaceae;,0
,,NC_024212,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_022914,CP001751,SAR116,0
,,NC_010342,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_030904,NC_011071.1,Xanthomonadales;,0
,,JN699625,NZ_CP031055.1,Vibrionales;,0
,,NC_022774,NC_017287.1,Chlamydiaceae;,0
,,MH316570,NC_017287.1,Chlamydiaceae;,0
,,NC_022770,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_024214,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_004746,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_024215,SDYW01000001,Bacteria,0
,,MK279846,NC_006085.1,Propionibacteriaceae;,0
,,MK279847,NZ_CP009976.1,Flavobacteriales;,0
,,MK279845,NC_013282.2,Enterobacterales;,0
,,MK279842,NZ_LT629758,Micromonosporaceae;,0
,,MK279843,NC_005042.1,Prochloraceae;,0
,,MK279840,CP034433,Neisseriales;,0
,,NC_004745,NC_008095.1,Myxococcales;,0
,,MK279848,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MK279849,CP019892,Microbacteriaceae;,0
,,MK392366,NC_010163.1,Acholeplasmatales;,0
,,NC_028767,NC_005042.1,Prochloraceae;,0
,,NC_013650,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_023561,NZ_RQHA01000004.1,Leptospiraceae;,0
,,KX585253,NC_015276.1,Oceanospirillales;,0
,,KY204251,NZ_CP022580.1,Gordoniaceae;,0
,,KY204250,NC_012490.1,Nocardiaceae;,0
,,MH513981,CP013614,Lactobacillales;,0
,,MH513980,NZ_CP035765.1,Sphingomonadales;,0
,,MH513983,NZ_LT629758,Micromonosporaceae;,0
,,MH513982,NZ_CP046058.1,Chroococcales;,0
,,MH513985,NZ_MRCG01000001.1,Oscillatoriales;,0
,,MH513984,NZ_BEWM01000001.1,Rhodospirillales;,0
,,NC_028906,CP034433,Neisseriales;,0
,,MH727555,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_028907,NZ_LR134352.1,Nocardiaceae;,0
,,NC_018284,NZ_CP009016.1,Xanthomonadales;,0
,,NC_018285,NZ_CP046058.1,Chroococcales;,0
,,NC_018283,NC_010163.1,Acholeplasmatales;,0
,,NC_018280,NZ_CP009016.1,Xanthomonadales;,0
,,NC_018281,NZ_CP021140.1,Eggerthellales;,0
,,NC_028905,NC_013716.1,Enterobacterales;,0
,,MF141540,NC_010163.1,Acholeplasmatales;,0
,,KR053198,NZ_CP016990.1,Aeromonadales;,0
,,KR053195,NZ_CP028926.1,Pasteurellales;,0
,,KR053197,NC_005363.1,Bdellovibrionales;,0
,,NC_023727,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_014459,NC_012490.1,Nocardiaceae;,0
,,NC_014458,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,MH727554,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,JF792674,NZ_CP046058.1,Chroococcales;,0
,,KJ194579,NZ_LT629758,Micromonosporaceae;,0
,,KJ944841,NC_006461.1,Thermales;,0
,,NC_019446,NZ_CP021140.1,Eggerthellales;,0
,,NC_009604,CP027029,Bacillales;,0
,,NC_008363,NZ_CP021140.1,Eggerthellales;,0
,,NC_008364,NZ_LFTY01000002,Rhodobacterales;,0
,,NC_014636,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_014635,NC_017287.1,Chlamydiaceae;,0
,,MH910038,NC_015276.1,Oceanospirillales;,0
,,MH153799,NC_005042.1,Prochloraceae;,0
,,NC_019549,NZ_CP012958.1,Pasteurellales;,0
,,MG198776,NC_008095.1,Myxococcales;,0
,,NC_026586,NC_008095.1,Myxococcales;,0
,,NC_026587,CP023315,Caulobacterales;,0
,,NC_019398,NC_011071.1,Xanthomonadales;,0
,,MG198778,NZ_RPMX01000001.1,Rhizobiales;,0
,,NC_022096,CP023315,Caulobacterales;,0
,,MK450421,NZ_CM002803,Oscillatoriales;,0
,,MK450426,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,NC_024381,NZ_CP022580.1,Gordoniaceae;,0
,,NC_005045,NZ_HF571038.1,Intrasporangiaceae;,0
,,NC_027352,NC_010163.1,Acholeplasmatales;,0
,,NC_028836,NC_006461.1,Thermales;,0
,,NC_027357,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_027354,NC_006461.1,Thermales;,0
,,NC_027988,NC_005042.1,Prochloraceae;,0
,,NC_019541,NZ_LOQW01000006.1,Corynebacteriaceae;,0
,,MK460248,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_020855,NZ_CP046058.1,Chroococcales;,0
,,NC_020857,LR134359,Campylobacterales;,0
,,NC_022094,NC_005042.1,Prochloraceae;,0
,,NC_009552,NZ_CP032788.1,Corynebacteriaceae;,0
,,MH271317,CP003184,Thermoanaerobacterales;,0
,,MF541406,NZ_LT629739,Brevibacteriaceae;,0
,,NC_021071,NC_011071.1,Xanthomonadales;,0
,,MH834610,NZ_CP022580.1,Gordoniaceae;,0
,,KY365739,NZ_FNLM01000034,Gordoniaceae;,0
,,NC_023558,NZ_MRCG01000001.1,Oscillatoriales;,0
,,MK433260,NC_021883.1,Pasteurellales;,0
,,NC_031121,NC_021883.1,Pasteurellales;,0
,,NC_031932,NC_021883.1,Pasteurellales;,0
,,NC_023551,NC_002771.1,Mycoplasmataceae;,0
,,NC_031280,CP019892,Microbacteriaceae;,0
,,NC_012742,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_018087,NZ_CP047242.1,Nostocaceae;,0
,,NC_028657,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_028655,NC_005363.1,Bdellovibrionales;,0
,,NC_028652,NZ_LT629758,Micromonosporaceae;,0
,,MH576964,NZ_LN831027.1,Fusobacteriaceae;,0
,,MH576965,NZ_CP021140.1,Eggerthellales;,0
,,MH576968,NC_012490.1,Nocardiaceae;,0
,,NC_007461,CP003184,Thermoanaerobacterales;,0
,,NC_031056,NZ_CP021140.1,Eggerthellales;,0
,,NC_031054,NZ_CP009976.1,Flavobacteriales;,0
,,NC_031055,NZ_CADIKU010000001.1,Burkholderiales;,0
,,NC_018264,NZ_BEWM01000001.1,Rhodospirillales;,0
,,NC_015466,CP001751,SAR116,0
,,NC_021856,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_017865,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_017864,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_016569,NZ_CP035765.1,Sphingomonadales;,0
,,NC_027388,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_021540,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_027385,SDYW01000001,Bacteria,0
,,NC_027384,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_027386,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,NC_027400,NZ_CP009976.1,Flavobacteriales;,0
,,NC_016563,NC_014159.1,Tsukamurellaceae;,0
,,NC_027401,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_025822,NZ_FODB01000122.1,Oceanospirillales;,0
,,KY092479,NZ_CP047242.1,Nostocaceae;,0
,,NC_006565,NZ_CP016990.1,Aeromonadales;,0
,,NC_013597,CP004353,Corynebacteriaceae;,0
,,NC_015721,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_009643,NZ_FNSA01000003,Tsukamurellaceae;,0
,,NC_018863,NZ_CP027407.1,Rhodobacterales;,0
,,NC_018860,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_013599,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_001396,NZ_CP021654.1,Aeromonadales;,0
,,NC_019507,NC_005042.1,Prochloraceae;,0
,,NC_019502,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_023744,NZ_CP027407.1,Rhodobacterales;,0
,,NC_010355,NZ_CP015121.1,Pseudomonadales;,0
,,NC_019509,NZ_MSEI01000003,Alteromonadales;,0
,,NC_031274,AP014565,Enterobacterales;,0
,,NC_010179,CP019892,Microbacteriaceae;,0
,,NC_023734,NVUC01000001,Rhodobacterales;,0
,,NC_016163,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_016162,LC361338,Micrococcaceae;,0
,,NC_016165,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_028976,NZ_ABJL02000008.1,Bacteroidales;,0
,,NC_028974,NC_007677.1,Order,0
,,NC_025457,NC_006085.1,Propionibacteriaceae;,0
,,NC_007734,CP023315,Caulobacterales;,0
,,NC_028879,CP001713,Chlamydiaceae;,0
,,NC_023566,NC_013929.1,Streptomycetaceae;,0
,,MF347636,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MF347637,NC_017379.1,Campylobacterales;,0
,,NC_025424,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_031084,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_031086,QLNP01000098,Micrococcaceae;,0
,,NC_005887,NZ_CP046058.1,Chroococcales;,0
,,NC_005884,NC_014965.1,Vibrionales;,0
,,NC_023599,NC_005042.1,Prochloraceae;,0
,,NC_011613,NZ_VISK01000013.1,Rhodospirillales;,0
,,NC_021338,CP001751,SAR116,0
,,NC_011611,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_023590,NZ_OCQN01000001,Streptomycetaceae;,0
,,NC_023591,NC_015276.1,Oceanospirillales;,0
,,NC_002643,NZ_CP007810.1,Xanthomonadales;,0
,,NC_031904,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_031905,NZ_CP015121.1,Pseudomonadales;,0
,,MF358542,NZ_CP047242.1,Nostocaceae;,0
,,NC_001418,NZ_MUTR01000001.1,Burkholderiales;,0
,,NC_019935,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_027355,NZ_CP047242.1,Nostocaceae;,0
,,NC_011810,NZ_QLMF01000001.1,Rhizobiales;,0
,,MH976516,NZ_HF571038.1,Intrasporangiaceae;,0
,,NC_022761,NZ_VISK01000013.1,Rhodospirillales;,0
,,NC_022763,NZ_ABJL02000008.1,Bacteroidales;,0
,,NC_022769,NZ_CM002803,Oscillatoriales;,0
,,KY092483,NZ_CP009976.1,Flavobacteriales;,0
,,KY092482,NZ_LN831027.1,Fusobacteriaceae;,0
,,KY092481,NC_006461.1,Thermales;,0
,,KY092480,CP003184,Thermoanaerobacterales;,0
,,NC_028755,NC_009438.1,Alteromonadales;,0
,,NC_020860,NC_002771.1,Mycoplasmataceae;,0
,,NC_020863,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_007814,NC_017287.1,Chlamydiaceae;,0
,,NC_007810,NC_008261.1,Clostridiales;,0
,,NC_011107,CP001713,Chlamydiaceae;,0
,,NC_031016,NC_003228.3,Bacteroidales;,0
,,NC_021792,MTKC01000003,Streptomycetaceae;,0
,,NC_031015,SDYW01000001,Bacteria,0
,,NC_031012,NZ_AP014524.1,Vibrionales;,0
,,NC_021797,NZ_CM002803,Oscillatoriales;,0
,,NC_021798,NC_005042.1,Prochloraceae;,0
,,NC_021799,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_022342,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_022340,CP003184,Thermoanaerobacterales;,0
,,NC_022341,NZ_LT629758,Micromonosporaceae;,0
,,KR337648,NZ_FODB01000122.1,Oceanospirillales;,0
,,KR337649,NZ_LN831039.1,Mycobacteriaceae;,0
,,KT895281,QLNP01000098,Micrococcaceae;,0
,,KR337643,NC_017379.1,Campylobacterales;,0
,,KR337646,NZ_CP013197.1,Entomoplasmatales;,0
,,KR337647,NZ_JNIU01000001,Pelagibacterales;,0
,,KR337644,LC361338,Micrococcaceae;,0
,,KR337645,NC_010554.1,Enterobacterales;,0
,,KU189325,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_010325,NC_004556.1,Xanthomonadales;,0
,,MF197383,NC_015276.1,Oceanospirillales;,0
,,NC_010326,NC_002771.1,Mycoplasmataceae;,0
,,NC_028987,CP023315,Caulobacterales;,0
,,NC_015294,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_028982,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_028983,NC_010163.1,Acholeplasmatales;,0
,,NC_028980,NZ_CP011028.1,Alteromonadales;,0
,,NC_004306,NZ_CP047242.1,Nostocaceae;,0
,,NC_018452,NZ_CP013197.1,Entomoplasmatales;,0
,,NC_011048,NZ_CP035765.1,Sphingomonadales;,0
,,NC_007497,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_021562,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_021560,NC_006461.1,Thermales;,0
,,NC_001942,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_024123,NZ_UFTQ01000003.1,Brevibacteriaceae;,0
,,KU530220,NZ_QKZO01000001.1,Rhodobacterales;,0
,,NC_021800,NZ_CP009764.1,Burkholderiales;,0
,,MH229864,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MH229865,CP034433,Neisseriales;,0
,,MH229862,NC_015601.1,Erysipelotrichales;,0
,,MH229863,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_021806,NZ_CM002803,Oscillatoriales;,0
,,NC_029097,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_021790,CP030026,Enterobacterales;,0
,,NC_022986,NZ_CP009976.1,Flavobacteriales;,0
,,NC_024149,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_028933,NZ_AP014524.1,Vibrionales;,0
,,NC_005354,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_005355,NZ_LT629758,Micromonosporaceae;,0
,,MF919505,NC_008095.1,Myxococcales;,0
,,NC_027622,NZ_CP009976.1,Flavobacteriales;,0
,,NC_027623,NC_010163.1,Acholeplasmatales;,0
,,NC_027620,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_027621,CP034433,Neisseriales;,0
,,NC_027626,SDYW01000001,Bacteria,0
,,NC_027627,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_027624,NC_010163.1,Acholeplasmatales;,0
,,NC_027625,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_021794,NC_005042.1,Prochloraceae;,0
,,NC_027628,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_027629,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,NC_024782,NZ_CP010899.1,Entomoplasmatales;,0
,,NC_024367,NC_015601.1,Erysipelotrichales;,0
,,NC_014229,HG530068,Pseudomonadales;,0
,,NC_024369,NZ_CP035288.1,Bacillales;,0
,,NC_009816,NZ_CP046058.1,Chroococcales;,0
,,MH926057,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,MH926056,NC_008095.1,Myxococcales;,0
,,NC_009818,NZ_CP031781.1,Vibrionales;,0
,,MG925353,CP023315,Caulobacterales;,0
,,NC_028919,NZ_CP018296.1,Chlamydiaceae;,0
,,NC_027997,NC_006085.1,Propionibacteriaceae;,0
,,NC_029002,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_029005,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_028809,NC_003228.3,Bacteroidales;,0
,,NC_027367,NZ_CP013197.1,Entomoplasmatales;,0
,,NC_027362,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_027361,NC_017379.1,Campylobacterales;,0
,,NC_004736,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_022337,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,NC_022336,NZ_CP035765.1,Sphingomonadales;,0
,,NC_022335,CP019892,Microbacteriaceae;,0
,,NC_022334,CP034433,Neisseriales;,0
,,NC_030909,CP019892,Microbacteriaceae;,0
,,NC_030908,NVUC01000001,Rhodobacterales;,0
,,NC_022338,NZ_JNIU01000001,Pelagibacterales;,0
,,MH155869,NZ_CP016990.1,Aeromonadales;,0
,,NC_031119,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_031117,NZ_CP023558.1,Alteromonadales;,0
,,NC_031116,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_003793,NZ_CP007203.1,Aphanizomenonaceae;,0
,,MG920059,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_031938,NZ_CP035765.1,Sphingomonadales;,0
,,MK433268,NC_006461.1,Thermales;,0
,,MK433269,NZ_CP016990.1,Aeromonadales;,0
,,MF541404,NC_015601.1,Erysipelotrichales;,0
,,NC_004820,NZ_CP028926.1,Pasteurellales;,0
,,NC_031931,NZ_ATTH01000001,Order,0
,,MH047633,NC_008530.1,Lactobacillales;,0
,,MH047632,NZ_CP035765.1,Sphingomonadales;,0
,,NC_012757,NZ_CP021140.1,Eggerthellales;,0
,,NC_022751,NZ_CP016990.1,Aeromonadales;,0
,,NC_021793,NZ_UFTQ01000003.1,Brevibacteriaceae;,0
,,NC_028663,NC_005363.1,Bdellovibrionales;,0
,,NC_013692,JTHH01000008,Bacillales;,0
,,NC_028667,NC_015601.1,Erysipelotrichales;,0
,,NC_028702,NC_007677.1,Order,0
,,MK433278,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_021529,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_013691,NC_006461.1,Thermales;,0
,,NC_015157,NC_006461.1,Thermales;,0
,,NC_020835,NC_012490.1,Nocardiaceae;,0
,,NC_015159,NC_010163.1,Acholeplasmatales;,0
,,NC_015158,CP034433,Neisseriales;,0
,,NC_031945,NC_004556.1,Xanthomonadales;,0
,,NC_031065,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_031063,CP004353,Corynebacteriaceae;,0
,,NC_017974,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_017976,NZ_HF571038.1,Intrasporangiaceae;,0
,,NC_017971,NC_003228.3,Bacteroidales;,0
,,MH590589,CP034433,Neisseriales;,0
,,NC_004735,NZ_LR131273.1,Tsukamurellaceae;,0
,,NC_017972,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_004827,NZ_CP008880.1,Flavobacteriales;,0
,,NC_027397,NC_021883.1,Pasteurellales;,0
,,NC_027393,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_004821,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_027391,NC_013961.1,Enterobacterales;,0
,,MG198777,NC_021883.1,Pasteurellales;,0
,,MH178381,NC_017287.1,Chlamydiaceae;,0
,,NC_005258,HG530068,Pseudomonadales;,0
,,MH178382,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_015290,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_018857,NZ_LS483405.1,Lactobacillales;,0
,,NC_018856,NC_017287.1,Chlamydiaceae;,0
,,NC_018853,NZ_LT629739,Brevibacteriaceae;,0
,,NC_018852,HG530068,Pseudomonadales;,0
,,NC_018851,CP019892,Microbacteriaceae;,0
,,NC_009447,CP003184,Thermoanaerobacterales;,0
,,NC_025431,NC_006461.1,Thermales;,0
,,MG518520,NC_002771.1,Mycoplasmataceae;,0
,,NC_007024,NZ_VISK01000013.1,Rhodospirillales;,0
,,NC_018454,NZ_PKRZ01000001.1,Lactobacillales;,0
,,NC_031245,CP001751,SAR116,0
,,NC_028848,NC_005363.1,Bdellovibrionales;,0
,,NC_017984,NC_012490.1,Nocardiaceae;,0
,,NC_029046,NZ_CP007203.1,Aphanizomenonaceae;,0
,,NC_002484,NZ_CP028926.1,Pasteurellales;,0
,,NC_024137,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,MF919533,CP003184,Thermoanaerobacterales;,0
,,NC_020083,NZ_CP035765.1,Sphingomonadales;,0
,,NC_028967,NZ_CP013187.1,Alteromonadales;,0
,,NC_028684,NZ_LN831039.1,Mycobacteriaceae;,0
,,NC_023576,NZ_CP018296.1,Chlamydiaceae;,0
,,NC_023570,CP003184,Thermoanaerobacterales;,0
,,NC_019402,NZ_CP008781.1,Burkholderiales;,0
,,NC_019400,NZ_CP015121.1,Pseudomonadales;,0
,,NC_031098,CP003184,Thermoanaerobacterales;,0
,,NC_031096,NZ_CP023560,Bacillales;,0
,,NC_031091,NZ_FNSA01000003,Tsukamurellaceae;,0
,,NC_022974,NZ_CP028926.1,Pasteurellales;,0
,,NC_022971,NZ_CP035765.1,Sphingomonadales;,0
,,NC_022970,NZ_HF571038.1,Intrasporangiaceae;,0
,,MK305888,NC_015601.1,Erysipelotrichales;,0
,,NC_016659,NZ_CP035765.1,Sphingomonadales;,0
,,NC_019927,NZ_AP018203.1,Leptolyngbyaceae;,0
,,NC_016657,NZ_CP013187.1,Alteromonadales;,0
,,NC_029032,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_004996,NZ_LR134475.1,Enterobacterales;,0
,,NC_001628,NC_010163.1,Acholeplasmatales;,0
,,NC_003313,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,NC_008717,NC_012490.1,Nocardiaceae;,0
,,NC_007808,NC_008095.1,Myxococcales;,0
,,NC_007809,NZ_FNSA01000003,Tsukamurellaceae;,0
,,NC_020878,NZ_FODB01000122.1,Oceanospirillales;,0
,,NC_019525,NZ_RPMX01000001.1,Rhizobiales;,0
,,NC_020874,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_028748,CP003184,Thermoanaerobacterales;,0
,,NC_007805,CP001713,Chlamydiaceae;,0
,,NC_007806,NZ_MRCG01000001.1,Oscillatoriales;,0
,,NC_007807,NZ_CP047242.1,Nostocaceae;,0
,,NC_031027,CP030026,Enterobacterales;,0
,,NC_031024,CP023315,Caulobacterales;,0
,,NC_029024,CP001713,Chlamydiaceae;,0
,,NC_030940,NC_012490.1,Nocardiaceae;,0
,,NC_030947,NC_006085.1,Propionibacteriaceae;,0
,,NC_004462,NZ_CP046058.1,Chroococcales;,0
,,NC_022091,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_009543,NZ_CP027407.1,Rhodobacterales;,0
,,NC_009542,NZ_LT629758,Micromonosporaceae;,0
,,NC_009541,NZ_JH719383.1,Rhizobiales;,0
,,NC_011523,NZ_CP035765.1,Sphingomonadales;,0
,,KR337654,NZ_CP023560,Bacillales;,0
,,KR337651,NZ_LN831039.1,Mycobacteriaceae;,0
,,KR337650,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,KR337653,NC_015276.1,Oceanospirillales;,0
,,KR337652,NZ_CP027407.1,Rhodobacterales;,0
,,NC_027118,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_027292,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_004902,NC_005363.1,Bdellovibrionales;,0
,,NC_027296,NC_010163.1,Acholeplasmatales;,0
,,NC_027295,NZ_NKWY01000001.1,Aeromonadales;,0
,,NC_027294,QLNP01000098,Micrococcaceae;,0
,,NC_019813,NZ_RPMX01000001.1,Rhizobiales;,0
,,NC_015453,NC_015276.1,Oceanospirillales;,0
,,NC_015454,NZ_LT629758,Micromonosporaceae;,0
,,NC_027373,NC_017379.1,Campylobacterales;,0
,,NC_001956,NZ_CP008880.1,Flavobacteriales;,0
,,NC_006945,NC_015601.1,Erysipelotrichales;,0
,,NC_029081,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_029083,CP001713,Chlamydiaceae;,0
,,NC_028887,NZ_CM002803,Oscillatoriales;,0
,,NC_028886,NZ_CP010341.1,Propionibacteriaceae;,0
,,NC_028885,NC_006085.1,Propionibacteriaceae;,0
,,NC_021802,NC_021883.1,Pasteurellales;,0
,,NC_029078,NZ_JYBE02000001.1,Streptomycetaceae;,0
,,NC_021803,NZ_CP021140.1,Eggerthellales;,0
,,MG812488,NZ_CP019870.1,Clostridiales;,0
,,KT186228,NZ_CP010341.1,Propionibacteriaceae;,0
,,KT186229,NZ_UFTQ01000001,Brevibacteriaceae;,0
,,NC_006548,NC_006085.1,Propionibacteriaceae;,0
,,NC_021805,NZ_CP019870.1,Clostridiales;,0
,,NC_029047,NC_008095.1,Myxococcales;,0
,,NC_023007,NZ_HF571038.1,Intrasporangiaceae;,0
,,MF919491,NC_009438.1,Alteromonadales;,0
,,NC_009803,NZ_AMGI01000001.1,Entomoplasmatales;,0
,,NC_001884,NC_007677.1,Order,0
,,NC_005069,NZ_CP047242.1,Nostocaceae;,0
,,NC_004165,CP019892,Microbacteriaceae;,0
,,NC_027370,NZ_AP014524.1,Vibrionales;,0
,,NC_027371,NZ_LT629739,Brevibacteriaceae;,0
,,NC_001365,NZ_CP006850.1,Nocardiaceae;,0
,,NC_028817,NZ_CP009467.1,Vibrionales;,0
,,NC_028818,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_023717,NZ_RQHA01000004.1,Leptospiraceae;,0
,,MH536811,NC_013282.2,Enterobacterales;,0
,,NC_028955,NC_003228.3,Bacteroidales;,0
,,NC_028954,NZ_LT629758,Micromonosporaceae;,0
,,MH536815,NZ_CP022580.1,Gordoniaceae;,0
,,NC_030910,NZ_CP010899.1,Entomoplasmatales;,0
,,NC_021789,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_030918,NZ_LR215047.1,Mycoplasmataceae;,0
,,MH155872,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,MH155877,NZ_LR131273.1,Tsukamurellaceae;,0
,,MH155878,NZ_ATTH01000001,Order,0
,,NC_009936,NVUC01000001,Rhodobacterales;,0
,,MK112550,NZ_RQHA01000004.1,Leptospiraceae;,0
,,NC_009935,NC_006085.1,Propionibacteriaceae;,0
,,NC_031100,NZ_BEWM01000001.1,Rhodospirillales;,0
,,MK433271,CP019892,Microbacteriaceae;,0
,,NC_019918,NZ_MSEI01000003,Alteromonadales;,0
,,MK433276,NZ_CP009976.1,Flavobacteriales;,0
,,NC_029101,NZ_UWXU01000001,Enterobacterales;,0
,,NC_027389,NZ_LT629758,Micromonosporaceae;,0
,,NC_019913,NZ_LT629770,Microbacteriaceae;,0
,,NC_019912,NZ_MDBB01000001.1,Vibrionales;,0
,,NC_016762,NZ_LR215047.1,Mycoplasmataceae;,0
,,NC_031921,NZ_PKKP01000001.1,Actinomycetaceae;,0
,,NC_022746,NZ_CP047242.1,Nostocaceae;,0
,,NC_022747,NC_010163.1,Acholeplasmatales;,0
,,NC_022744,NZ_HF571038.1,Intrasporangiaceae;,0
,,MF541408,NZ_JMSZ01000016,Oceanospirillales;,0
,,NC_024140,CP023315,Caulobacterales;,0
,,NC_028672,NZ_CM000747.1,Bacillales;,0
,,NC_006294,NZ_LN831027.1,Fusobacteriaceae;,0
,,NC_028770,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_028773,NZ_CP022580.1,Gordoniaceae;,0
,,NC_021337,NZ_CP023560,Bacillales;,0
,,NC_021531,NZ_KZ846072.1,Lactobacillales;,0
,,NC_012697,NZ_CP027793.1,Nocardiaceae;,0
,,NC_031078,NZ_CP047242.1,Nostocaceae;,0
,,NC_006883,NZ_QGLK01000001.1,Bifidobacteriaceae;,0
,,NC_004333,SDYW01000001,Bacteria,0
,,NC_006552,NZ_ATTH01000001,Order,0
,,MH590599,NZ_CP018296.1,Chlamydiaceae;,0
,,NC_024785,NZ_MUTR01000001.1,Burkholderiales;,0
,,MH590597,NC_014159.1,Tsukamurellaceae;,0
,,NC_000867,NZ_FODB01000122.1,Oceanospirillales;,0
,,NC_018840,NC_010163.1,Acholeplasmatales;,0
,,NC_018841,NZ_CP035765.1,Sphingomonadales;,0
,,NC_018842,NVUC01000001,Rhodobacterales;,0
,,NC_010945,NZ_CP016990.1,Aeromonadales;,0
,,NC_018845,NC_007677.1,Order,0
,,NC_018847,NC_006461.1,Thermales;,0
,,NC_018848,NZ_JNIU01000001,Pelagibacterales;,0
,,NC_018849,NZ_CP013197.1,Entomoplasmatales;,0
